Firm,Year,red,blue,Employment,MarketCap,num_days_nxt,total_return_nxt,num_days,total_return,sectorNo,sectorNote,MarketLeader,n_competitor,n_closecomp,CloseLeader,CloseCompetitor,n_investment,estimated_USD,estimated_TL,D,DeltaD,have_inv
PRKTE,2000,0,1,391,23040000000000,247,-0.35667494393873156,246,2.9470529091734243,9,KomurCikarma,TRUE,1,0,1,FALSE,0,0,0,1,0,FALSE
PRTAS,2000,0,0,98,227240000000000,248,-0.18232155679395445,244,-0.4248610832671739,17,boya,FALSE,8,0,1,FALSE,0,0,0,0,0,FALSE
PTOFS,2000,0,1,3356,1425e13,247,0.8591086892811096,245,-0.6165421013368556,57,petrol ssatisi,TRUE,2,0,1,FALSE,4,2627962.7637266647,1100000,1,1,TRUE
RAKSE,2000,1,0,332,13063680000000,246,0.48550781578170144,246,0.2525907526405107,28,elektronik kablo etc,FALSE,6,2,0,TRUE,0,0,0,0,0,FALSE
RANTL,2000,0,1,36,12555000000000,248,-0.004450968615268058,246,-0.23067167125147325,4,"Factoring, finansal kiralama",FALSE,12,1,1,TRUE,0,0,0,1,0,FALSE
RAYSG,2000,0,0,183,27559507500000,248,0.15963014559188404,246,0.367614786174872,61,sigorta sirketleri,FALSE,8,1,1,TRUE,1,6331001.203523329,2650000,0,0,TRUE
RKSEV,2000,1,0,202,960000000000,243,0.43592431559287326,245,-0.24557058710165414,3,Beyazesya,FALSE,7,0,1,FALSE,0,0,0,0,0,FALSE
SABAH,2000,0,1,318,165e15,NA,NA,206,0.49128102769302107,7,Gazetler,TRUE,4,0,1,FALSE,0,0,0,1,0,FALSE
SAHOL,2000,0,1,249,222e14,248,0.5874655620307856,246,-0.44812127210589753,8,Holdingler ve yatirim sirketleri,FALSE,18,1,0,TRUE,0,0,0,1,0,FALSE
SAPAZ,2000,0,1,19,1175e14,NA,NA,206,1.3252163661567655,6,Gazete dagitanlar,TRUE,2,0,1,FALSE,0,0,0,1,0,FALSE
SARKY,2000,0,0,532,63000000000000,248,0.4754490687760732,246,-0.32389114969234056,41,islenmis metal celik etc,FALSE,3,0,1,FALSE,2,1569872.1633890986,1334641,0,0,TRUE
SASA,2000,0,0,2982,273980000000000,248,0.2194935728700394,246,-0.13133600206108673,59,polyester sentetikip,FALSE,5,1,1,TRUE,2,514472.6031541227,660060,0,0,TRUE
SELGD,2000,0,0,354,23760000000000,247,-0.03774032798284699,246,-0.5804770516903757,47,meyve sebze,FALSE,5,1,0,TRUE,1,1953278.748362327,2209819,0,0,TRUE
SERVE,2000,0,1,91,3360000000000,248,0.2591087000077228,246,-0.40075921707075035,65,tahta urunleri kibrit kalem,FALSE,2,0,1,FALSE,0,0,0,1,0,FALSE
SEZGD,2000,0,1,1072,102425e12,248,-0.5868115307439137,159,-0.7290791897860078,51,"other products, superfreshlike",TRUE,6,0,1,FALSE,4,5955749.232651864,4370000,1,0,TRUE
SISE,2000,0,1,345,14508285e8,248,0.1484200051182738,246,-0.40336596371858535,8,Holdingler ve yatirim sirketleri,FALSE,18,1,1,TRUE,0,0,0,1,0,FALSE
SKBNK,2000,0,0,2878,106500000000000,247,-0.07328766217133986,246,-0.31950509075287503,2,Bankalar,FALSE,16,2,0,TRUE,1,9459969.873962004,5864100,0,0,TRUE
SKPLC,2000,0,1,872,22000000000000,248,0.26341745045214937,209,-0.7847143740854357,30,et urunleri,FALSE,7,2,1,TRUE,0,0,0,1,0,FALSE
SKTAS,2000,0,1,1395,8160000000000,246,0.430782916092454,246,0.43969827975040693,13,ara ureticiler tekstil,FALSE,11,1,0,TRUE,1,887260.3520879764,550000,1,0,TRUE
SNPAM,2000,0,0,757,418687500000000,248,0.4054651081081643,246,0.1268687007286904,62,son giyilecek clothes tekstil,TRUE,12,0,1,FALSE,0,0,0,0,0,FALSE
SODA,2000,0,0,1064,185389600000000,248,0.7300258037579632,174,-0.7884573603642684,19,cam,FALSE,5,1,1,TRUE,4,12197029.324898358,7560764,0,0,TRUE
SONME,2000,0,0,516,115200000000000,248,0.6359887667199966,246,0.1970553726822678,59,polyester sentetikip,FALSE,5,0,1,FALSE,0,0,0,0,0,FALSE
TACYO,2000,0,1,7,4688250000000,248,1.2507297958285557,245,-0.20585205420414798,62,son giyilecek clothes tekstil,FALSE,12,0,1,FALSE,0,0,0,1,0,FALSE
TATKS,2000,0,1,2178,101500000000000,248,0.9879527564423654,246,-0.8382521697310643,51,"other products, superfreshlike",FALSE,6,0,1,FALSE,0,0,0,1,0,FALSE
TBORG,2000,0,1,259,42771375000000,248,1.323370829948226,246,-0.26761098912450854,10,Malt bira,FALSE,2,0,1,FALSE,2,989569.563224179,792572,1,0,TRUE
TEBNK,2000,0,1,1358,507149999999999.94,248,-0.10008345855698475,207,-0.26097780927703007,2,Bankalar,FALSE,16,2,1,TRUE,0,0,0,1,0,FALSE
TEKST,2000,0,0,NA,152000000000000,248,-0.03960963809492224,246,-0.5442416206858349,2,Bankalar,FALSE,16,2,0,TRUE,8,1601480,992734.5428286,0,0,TRUE
TEZSN,2000,0,1,30,1505000000000,248,1.7653058228025453,246,-0.5193002507569624,66,takim tezgahlari uretimi,FALSE,3,0,1,FALSE,0,0,0,1,0,FALSE
THYAO,2000,0,1,12297,809027000,248,-0.2282586519809804,246,-0.34468245895300553,37,havayolu,FALSE,2,0,1,FALSE,2,992374006.9530076,615158451,1,0,TRUE
TIRE,2000,0,0,604,50940547762500,248,-0.035184174916546906,246,-0.01848259190731949,53,paper products,FALSE,11,6,0,TRUE,4,342656.72157509613,212408,0,0,TRUE
TKBNK,2000,0,0,941,1191147230217520,248,0.2726491159285187,246,-1.234459602127703,2,Bankalar,FALSE,16,2,0,TRUE,0,0,0,0,0,FALSE
TNSAS,2000,0,1,5800,18975e11,248,-0.7480748878841175,246,-0.17349394520305905,55,perakendeciler,FALSE,5,1,1,TRUE,1,3232175.642745649,3656684,1,0,TRUE
TOASO,2000,0,1,817,469929600000000,248,1.0721277646867016,246,-0.3941655528542308,1,Araba,FALSE,9,2,0,TRUE,1,1817810.943354645,1126835,1,0,TRUE
TOFAS,2000,0,1,204,83852780000,108,0.6577167435804459,246,-1.1520130653952254,52,oto saticisi,TRUE,1,0,1,FALSE,0,0,0,1,0,FALSE
TOPFN,2000,0,0,34,46000000000000,230,-0.06504798436239456,246,-0.5854906978524692,4,"Factoring, finansal kiralama",FALSE,12,4,0,TRUE,0,0,0,0,0,FALSE
TPBNK,2000,0,0,2516,1388421e11,230,0.036367644170874236,245,-1.3795815242983673,2,Bankalar,FALSE,16,1,0,TRUE,1,63115958,26418773.79630223,0,-1,TRUE
TPFAC,2000,0,0,23,35000000000000,230,0.24116205681688818,246,-1.1649394081731834,4,"Factoring, finansal kiralama",FALSE,12,4,0,TRUE,0,0,0,0,0,FALSE
TRCAS,2000,0,1,192,227237228673000,248,0.28898930949264984,246,-1.0986122886681087,57,petrol ssatisi,FALSE,2,0,1,FALSE,7,189936.44699696795,176735,1,0,TRUE
TRKCM,2000,0,0,1526,550580799999999.94,248,0.7287955513004971,246,-0.23124054864358023,19,cam,TRUE,5,1,0,TRUE,1,309734.5229107118,192000,0,0,TRUE
TRNSK,2000,0,0,50,22058860422036,242,0.2814124594381856,246,-0.9334354182080412,8,Holdingler ve yatirim sirketleri,FALSE,18,1,0,TRUE,0,0,0,0,0,FALSE
TSKB,2000,0,1,361,105000000000000,248,0.20692466115626384,246,-0.554549588637065,2,Bankalar,FALSE,16,2,1,TRUE,0,0,0,1,0,FALSE
TUDDF,2000,0,1,933,127500000000000,248,0.21440987134545522,246,-0.9377969370951165,41,islenmis metal celik etc,FALSE,3,0,1,FALSE,0,0,0,1,0,FALSE
TUKAS,2000,0,1,614,33744000000000,248,1.230715028259276,246,-1.224245829442286,51,"other products, superfreshlike",FALSE,6,2,0,TRUE,1,2866868.469519998,1200000,1,1,TRUE
TUPRS,2000,1,0,4286,5531648e9,248,0.5775080990554926,238,-0.8336419673824809,56,petrol rafinerisi,TRUE,2,1,0,TRUE,0,0,0,0,0,FALSE
UCAK,2000,0,0,1356,57000000000000,248,1.1635423665504017,246,0.08770725542051094,69,uck servisi,TRUE,1,0,1,FALSE,1,224234.888982234,139000,0,0,TRUE
UKIM,2000,0,0,1279,17523000000000,248,0.4547361571149473,246,-1.0216512475319819,62,son giyilecek clothes tekstil,FALSE,12,5,0,TRUE,0,0,0,0,0,FALSE
UNTAR,2000,0,0,124,12200000000000,248,0.2787039821052288,246,-0.37297965296367597,47,meyve sebze,FALSE,5,3,0,TRUE,0,0,0,0,0,FALSE
UNYEC,2000,0,0,225,167920050243462,248,0.6628900499619828,246,-0.16187389114811773,20,cimento,FALSE,18,5,0,TRUE,0,0,0,0,0,FALSE
USAK,2000,0,0,223,39375000000000,248,0.10546932157697583,246,-0.2231542179239897,60,seramik porselen,FALSE,4,1,0,TRUE,0,0,0,0,0,FALSE
UZEL,2000,0,1,1916,163415000000000,248,0.11394425934921806,246,-0.5694197880320421,45,makinacilar genel,TRUE,2,0,1,FALSE,0,0,0,1,0,FALSE
VAKFN,2000,0,0,40,16050000000000,248,0.5577414955193584,246,-0.45124530160592735,4,"Factoring, finansal kiralama",FALSE,12,2,0,TRUE,0,0,0,0,0,FALSE
VAKKO,2000,0,1,847,28000000000000,248,0.10178269430994136,246,-0.5768882061462814,32,giyim magazası,FALSE,2,0,1,FALSE,1,98372.97503695419,60980,1,0,TRUE
VANET,2000,0,1,191,136500000000000,248,0.2965062507247638,246,-0.6576404921030354,30,et urunleri,FALSE,7,0,1,FALSE,3,5085395.493677288,2699483591907,1,1,TRUE
VARYO,2000,0,0,3,912500000000,248,0.821980052402911,246,-0.421994410059368,46,menkul kiymet yatirim ortakliklari,FALSE,16,5,0,TRUE,0,0,0,0,0,FALSE
VESTL,2000,0,1,3309,25853731631e6,248,0.402092423629525,246,-0.40575597489322834,28,elektronik kablo etc,FALSE,6,0,1,FALSE,0,0,0,1,0,FALSE
VKFYT,2000,0,0,6,10200000000000,248,0.9461424950245567,246,-0.43531807125784727,46,menkul kiymet yatirim ortakliklari,FALSE,16,2,1,TRUE,0,0,0,0,0,FALSE
VKING,2000,0,1,187,10382400000000,248,0.32046896428491567,246,0.48460242866688624,53,paper products,FALSE,11,2,0,TRUE,0,0,0,1,0,FALSE
YASAS,2000,0,1,575,62370000000000,248,0.8745294159914976,246,-1.0148377453976156,17,boya,FALSE,8,2,1,TRUE,3,402516.1445288715,249514,1,0,TRUE
YATAS,2000,0,0,694,34020000000000,248,-0.14969531777920342,246,-0.834912983430137,48,mobilya matress tahta,FALSE,4,2,0,TRUE,1,483960.1920479871,300000,0,0,TRUE
YAZIC,2000,1,0,2,588000000000000,248,0.30840909443667985,214,-1.0049268045907893,8,Holdingler ve yatirim sirketleri,FALSE,18,2,0,TRUE,0,0,0,0,0,FALSE
YKBNK,2000,0,1,10170,9278917882541e3,248,0.6599944732431683,246,-0.8428643512414546,2,Bankalar,FALSE,16,1,0,TRUE,1,45700000,28328776.2615,1,0,TRUE
YKFIN,2000,0,1,70,112973673780000,248,0.39010378444936566,241,-0.1560842452767539,4,"Factoring, finansal kiralama",FALSE,12,0,1,FALSE,0,0,0,1,0,FALSE
YKRYO,2000,1,1,3,10822500000000,248,0.7933362820004162,246,0.3478345683634534,46,menkul kiymet yatirim ortakliklari,FALSE,16,3,0,TRUE,0,0,0,1,0,FALSE
YKSGR,2000,0,0,409,204999999999999.97,248,0.17036070713476015,246,0.14223736134521753,61,sigorta sirketleri,FALSE,8,1,1,TRUE,0,0,0,0,NA,FALSE
YTFYO,2000,0,0,2,1490625000000,246,0.45953232937843813,246,-0.2106592794090394,46,menkul kiymet yatirim ortakliklari,FALSE,16,5,0,TRUE,0,0,0,0,0,FALSE
YUNSA,2000,1,0,705,27900000000000,248,0.544149115949274,246,-0.30619304855213464,13,ara ureticiler tekstil,FALSE,11,1,0,TRUE,2,571533.6682988845,409439,0,0,TRUE
ABANA,2001,1,0,10,5649750000000,252,-0.17092379756562626,248,-0.09462526998245707,28,elektronik kablo etc,FALSE,6,1,1,TRUE,1,284618.675544318,322000,0,0,TRUE
ACIBD,2001,0,1,118,34000000000000,252,0.007229474041331008,248,-0.06677290919306067,36,hastane saglik,TRUE,1,0,1,FALSE,3,138548188.64894807,172500000,1,0,TRUE
ADANA,2001,0,0,480,189686012312500,252,0.22941995094837908,248,0.7532295455779014,20,cimento,FALSE,18,6,0,TRUE,2,5866775.814098466,6637308,0,0,TRUE
ADEL,2001,1,1,161,18225000000000,252,-0.022861354979675164,248,0.1988068597131356,65,tahta urunleri kibrit kalem,TRUE,2,0,1,FALSE,0,0,0,1,0,FALSE
AEFES,2001,0,1,1181,1705694142724e3,252,-0.4372138064227441,248,0.7995926981998471,10,Malt bira,TRUE,2,0,1,FALSE,1,48614.99116440213,55000,1,0,TRUE
AFYON,2001,0,0,126,11880000000000,251,0.08701137698962569,247,0.33833624480554914,20,cimento,FALSE,18,4,0,TRUE,1,1237472.5023666,1400000,0,0,TRUE
AGIDA,2001,0,1,1012,1288035e11,252,-0.12348532864741824,248,0.04241850021630533,54,pastry food and biscuits etc,TRUE,3,0,1,FALSE,0,0,0,1,0,FALSE
AKALT,2001,0,1,1643,74321938687500,252,-0.4334979584101405,248,0.8495993573754844,62,son giyilecek clothes tekstil,TRUE,12,0,1,FALSE,1,2828508.576837942,3200000,1,0,TRUE
AKBNK,2001,0,1,8403,34e14,252,0.19850477609322192,248,0.5655059063806858,2,Bankalar,FALSE,12,2,0,TRUE,0,0,0,1,0,FALSE
AKCNS,2001,0,0,904,266361012428000,252,0.01783866188169969,248,0.30801440835212457,20,cimento,FALSE,18,3,0,TRUE,3,608093.9876629472,687960,0,0,TRUE
AKENR,2001,0,1,223,378e15,252,-0.40082472855166307,248,0.46536324968923304,27,elektrik gaz su,TRUE,6,1,0,TRUE,3,101696437.80498943,2271628458286,1,0,TRUE
AKFIN,2001,0,1,35,23250000000000,251,-0.15082288973458355,248,0.1309693517416708,4,"Factoring, finansal kiralama",FALSE,12,2,0,TRUE,0,0,0,1,0,FALSE
AKGRT,2001,1,0,374,337500000000000,252,-0.2119847486175126,248,0.23713706796329692,61,sigorta sirketleri,TRUE,7,2,0,TRUE,0,0,0,0,-1,FALSE
AKIPD,2001,0,1,1370,18954107172000,252,-0.19045839710261597,248,0.6704807434459485,13,ara ureticiler tekstil,FALSE,12,2,0,TRUE,0,0,0,1,0,FALSE
AKSA,2001,0,1,643,186835258000000,252,-0.21318177719556586,248,0.8140988168709384,17,boya,FALSE,8,0,1,FALSE,1,1377625.447213757,2085795000000,1,0,TRUE
AKSUE,2001,0,0,21,27666000000000,252,-0.518385044429742,248,0.053339597164025254,27,elektrik gaz su,FALSE,6,0,1,FALSE,0,0,0,0,0,FALSE
AKYO,2001,0,1,3,6450000000000,252,-0.2914627952916856,248,0.23262229526875433,46,menkul kiymet yatirim ortakliklari,FALSE,17,2,0,TRUE,0,0,0,1,0,FALSE
ALARK,2001,0,1,37,418080000000000,252,-0.43781872445033704,248,0.2741355060675602,8,Holdingler ve yatirim sirketleri,FALSE,17,3,0,TRUE,0,0,0,1,0,FALSE
ALCAR,2001,0,1,749,51300000000000,252,0.0718028579581449,248,0.4268792026119812,3,Beyazesya,FALSE,7,1,1,TRUE,0,0,0,1,0,FALSE
ALCTL,2001,1,0,561,700000000000000,252,-0.800030925758293,248,0.02777956410707605,15,aselsanlike,TRUE,7,1,0,TRUE,4,3161390.762843799,1959700.9101920081,0,-1,TRUE
ALFA,2001,1,0,108,53554935e9,252,-0.2298625015629545,248,-0.9666083003960066,14,araci kurumlar,TRUE,3,0,1,FALSE,0,0,0,0,0,FALSE
ALKA,2001,0,0,225,24062500000000,252,0.7561050848640507,248,0.4464258622550912,53,paper products,FALSE,11,6,0,TRUE,1,2944091.160285774,3330763,0,0,TRUE
ALKIM,2001,0,0,147,37840000000000,252,0.07011722142050492,248,0.6494389073523188,17,boya,FALSE,8,2,1,TRUE,1,574540.8046702071,650000,0,0,TRUE
ALNTF,2001,0,1,635,76000000000000,252,-0.4198538455602635,247,0.2499067440232543,2,Bankalar,FALSE,12,3,0,TRUE,0,0,0,1,0,FALSE
ALTIN,2001,0,1,1423,27792979200000,252,0.2823426654150356,248,-0.19349485739207978,62,son giyilecek clothes tekstil,FALSE,12,3,0,TRUE,0,0,0,1,0,FALSE
ALYAG,2001,1,0,285,18615744000000,246,-0.2542341383842451,248,0.2546828227530178,71,yaglar,TRUE,2,0,1,FALSE,0,0,0,0,0,FALSE
ANACM,2001,0,1,1781,275472600000000,252,0.24160108920444312,248,0.36247278789743653,19,cam,FALSE,5,2,0,TRUE,2,656845.9847115399,743115,1,0,TRUE
ANHYT,2001,0,1,250,224000000000000,252,-0.46110964934829524,248,-0.10053340545998068,61,sigorta sirketleri,FALSE,7,3,0,TRUE,0,0,0,1,0,FALSE
ANSGR,2001,0,0,301,162500000000000,252,-0.1045880643328776,248,0.11203774733989236,61,sigorta sirketleri,FALSE,7,2,1,TRUE,0,0,0,0,0,FALSE
ARAT,2001,0,1,1164,7665000000000,252,0.03202038895535941,248,0.8494807539873075,62,son giyilecek clothes tekstil,FALSE,12,4,0,TRUE,0,0,0,1,1,FALSE
ARCLK,2001,0,1,5589,104535e10,252,0.3103158853126662,248,0.7011050557047354,3,Beyazesya,FALSE,7,1,1,TRUE,4,22813411.640649326,17508599.83141,1,0,TRUE
ARENA,2001,0,0,172,27500000000000,252,-0.28030196515415845,248,-0.30830135965451555,15,aselsanlike,FALSE,7,1,0,TRUE,0,0,0,0,0,FALSE
ARFYO,2001,0,0,2,1613119503000,252,-0.1541506798272565,248,0.6109090823229735,46,menkul kiymet yatirim ortakliklari,FALSE,17,5,0,TRUE,0,0,0,0,0,FALSE
ARSAN,2001,0,1,1442,28560000000000,252,2.0484114502667907,248,0.3091882776727443,29,entegre her seviye tekstil,FALSE,4,1,0,TRUE,0,0,0,1,0,FALSE
ASELS,2001,0,0,2744,139664250000000,252,0.6987065396258457,248,0.4033548014886174,15,aselsanlike,FALSE,7,1,1,TRUE,0,0,0,0,0,FALSE
ASLAN,2001,0,0,278,67469623830000,252,0.16034265007517545,248,0.09097177820572666,20,cimento,FALSE,18,7,0,TRUE,2,797425.3760987752,1057841,0,0,TRUE
ASUZU,2001,1,1,661,220235730000000,252,0.14389417966007023,248,-0.08734101015464923,1,Araba,FALSE,9,2,0,TRUE,0,0,0,1,0,FALSE
ATAYO,2001,0,1,3,2100000000000,252,0.03216585510710024,248,-0.24640041347847796,5,GYOlar fln,TRUE,2,0,1,FALSE,0,0,0,1,0,FALSE
ATEKS,2001,0,1,1610,14700000000000,252,-0.8633673304193106,248,2.288196355541948,29,entegre her seviye tekstil,FALSE,4,2,0,TRUE,0,0,0,1,0,FALSE
ATLAS,2001,0,1,4,1308450000000,252,-0.1364605108468665,247,0.5525652299387573,46,menkul kiymet yatirim ortakliklari,FALSE,17,6,0,TRUE,0,0,0,1,0,FALSE
ATSYO,2001,1,0,3,1325000000000,252,-0.052518034283445036,248,0.3666919906386157,46,menkul kiymet yatirim ortakliklari,FALSE,17,6,0,TRUE,0,0,0,0,0,FALSE
AVRSY,2001,0,1,4,2019124800000,252,-1.2244693890052187,248,0.6763400622435614,46,menkul kiymet yatirim ortakliklari,FALSE,17,4,0,TRUE,0,0,0,1,0,FALSE
AYCES,2001,0,1,152,14742000000000,252,-0.3672184583321201,248,1.604646877323126,49,otel restoran,FALSE,7,3,0,TRUE,1,967920.3840959743,600000,1,0,TRUE
AYEN,2001,1,0,66,524955000000000,252,-0.4147028639078997,248,0.42212912347672793,27,elektrik gaz su,FALSE,6,0,1,FALSE,3,137005884.19058782,155000000,0,0,TRUE
AYGAZ,2001,0,1,1014,1074298883e6,252,-0.015526434397407418,248,0.17988576084520042,31,gaz,TRUE,1,0,1,FALSE,25,15737985.187092349,19201491,1,0,TRUE
BAGFS,2001,0,0,347,31000000000000,252,0.09741233222372792,248,0.45958909765639677,33,gubre,TRUE,4,2,0,TRUE,0,0,0,0,0,FALSE
BAKAB,2001,0,1,233,14100000000000,252,0.49118493097005467,248,0.4205029854727047,53,paper products,FALSE,11,5,0,TRUE,6,343556.173308046,426922,1,0,TRUE
BANVT,2001,0,1,1895,122500000000000,252,0.16598513747426064,248,-0.5265660285540733,30,et urunleri,FALSE,7,2,0,TRUE,3,13961969.402393604,20402839,1,0,TRUE
BEKO,2001,0,1,371,101362500000000,252,0.3529059142785974,248,0.9616581104631252,3,Beyazesya,FALSE,7,2,0,TRUE,6,29681.66187819316,33580,1,0,TRUE
BERDN,2001,0,0,922,6500000000000,252,0.07878087785311427,248,0.8717934927892828,62,son giyilecek clothes tekstil,FALSE,12,5,0,TRUE,0,0,0,0,0,FALSE
BFREN,2001,0,0,179,18164121600000,247,-0.02985296314968089,248,0.6299445697356854,1,Araba,FALSE,9,0,1,FALSE,3,8947396.61246096,11295288,0,0,TRUE
BISAS,2001,0,0,257,8977500000000,251,-0.3031862589877462,248,1.0345113632615859,29,entegre her seviye tekstil,FALSE,4,1,1,TRUE,0,0,0,0,0,FALSE
BOLUC,2001,0,0,295,66926390783000,252,0.15684367389506582,248,0.7691054134221647,20,cimento,FALSE,18,7,0,TRUE,0,0,0,0,-1,FALSE
BOSSA,2001,0,0,1864,31950000000000,252,0.3567263738326554,248,1.2457025572254135,62,son giyilecek clothes tekstil,FALSE,12,3,0,TRUE,3,283096.58436640707,320278,0,0,TRUE
BRISA,2001,0,1,982,158139843750000,252,0.06159259393820271,248,0.5175405449415602,44,lastikler,TRUE,2,1,0,TRUE,0,0,0,1,0,FALSE
BRMEN,2001,0,0,1552,21997575000000,252,0.44757659345829104,247,0.2907540118361794,25,dogal ip tekstil,FALSE,6,1,0,TRUE,1,233465.0979322038,264128,0,0,TRUE
BROVA,2001,0,0,41,42930000000000,251,-0.47409361449725906,247,-0.28677732655792654,39,insaat isleri,FALSE,3,1,0,TRUE,0,0,0,0,0,FALSE
BRSAN,2001,0,1,900,130410000000,252,0.18392498409592295,248,0.3312242230552339,16,boru,FALSE,2,0,1,FALSE,1,353563.5721047428,400000,1,0,TRUE
BRYAT,2001,0,1,12,469e14,252,-0.3120311014620729,248,0.17288171653332451,8,Holdingler ve yatirim sirketleri,FALSE,17,1,1,TRUE,0,0,0,1,0,FALSE
BSOKE,2001,0,0,262,22781250000000,252,-0.01507596619139151,248,0.5753641449035611,20,cimento,FALSE,18,5,0,TRUE,1,220977.2325654642,250000,0,-1,TRUE
BSPRO,2001,0,1,2238,1100513487865e3,252,0.5405675929647291,248,-0.013381495947258237,3,Beyazesya,TRUE,7,1,0,TRUE,2,11623858.145277195,14938228,1,0,TRUE
BTCIM,2001,0,0,411,170100000000000,252,0.21407468043107736,248,0.6881122542640128,20,cimento,FALSE,18,7,0,TRUE,1,30520.49145301166,34529000000,0,-1,TRUE
BUCIM,2001,1,0,293,89649504000000,252,0.1009050802318528,248,0.6931471805599484,20,cimento,FALSE,18,7,0,TRUE,1,9782054.078883724,14492850,0,0,TRUE
BUMYO,2001,0,0,4,310500000000,252,-0.18924199963852728,248,0.7282385003712173,46,menkul kiymet yatirim ortakliklari,FALSE,17,3,1,TRUE,0,0,0,0,0,FALSE
BURCE,2001,0,0,246,2106000000000,252,0.015037877364540764,248,0.7084146526907336,22,demir dokum,FALSE,4,0,1,FALSE,0,0,0,0,0,FALSE
BYRBY,2001,0,0,336,3928299375e7,109,-0.12036368224987548,248,0.9043425511608154,17,boya,TRUE,8,0,1,FALSE,0,0,0,0,0,FALSE
BYSAN,2001,0,0,NA,10968750000000,97,0.8947845266531914,247,1.0526903677169241,13,ara ureticiler tekstil,FALSE,12,4,0,TRUE,0,0,0,0,0,FALSE
CARSI,2001,0,1,1799,184140000000000,252,-0.4576736851360759,247,-0.31448432809825505,32,giyim magazası,TRUE,2,0,1,FALSE,0,0,0,1,0,FALSE
CBSBO,2001,0,0,126,10010633750000,252,0.45494516537153434,248,0.4037403463652059,17,boya,FALSE,8,1,1,TRUE,0,0,0,0,0,FALSE
CELHA,2001,0,0,247,6082615000000,252,0.06453852113757205,248,0.4054651081081634,34,halat,TRUE,1,0,1,FALSE,0,0,0,0,0,FALSE
CEMTS,2001,0,0,287,17072640000000,252,-0.3528213746227453,248,0.22652764929845137,22,demir dokum,FALSE,4,0,1,FALSE,0,0,0,0,0,FALSE
CEYLN,2001,0,0,149,5963197500000,252,-1.000506768919251,248,2.3025850929940455,13,ara ureticiler tekstil,FALSE,12,3,0,TRUE,0,0,0,0,0,FALSE
CIMSA,2001,0,0,489,272937600000000,252,0.07416067684468464,248,0.6672613129684588,20,cimento,TRUE,18,3,0,TRUE,5,9432393.348659057,8407843,0,-1,TRUE
CLEBI,2001,0,0,1017,153000000000000,252,-0.4041199752510447,248,1.0964772107546943,37,havayolu,FALSE,2,0,1,FALSE,6,1865800,1156582.7297310003,0,0,TRUE
CMBTN,2001,0,1,230,11151000000000,252,0.09844007281325262,248,0.1210465501746909,20,cimento,FALSE,18,2,1,TRUE,1,346395.9545892494,391891,1,0,TRUE
CMENT,2001,0,0,605,101850000000000,250,-0.18026182383094658,248,0.9681808728144907,20,cimento,FALSE,18,8,0,TRUE,12,9702610.873403937,228875748070,0,-1,TRUE
CMLOJ,2001,0,1,37,3290000000000,252,0.016529301951210718,248,1.7653058228025453,43,karayolu,TRUE,1,0,1,FALSE,0,0,0,1,NA,FALSE
COMUN,2001,0,1,161,32400000000000,252,-0.16769860405669273,248,2.066637515001145,61,sigorta sirketleri,FALSE,7,0,1,FALSE,0,0,0,1,0,FALSE
CYTAS,2001,0,1,313,46080000000000,252,-0.434220999105963,247,-0.10135249426028725,25,dogal ip tekstil,TRUE,6,0,1,FALSE,0,0,0,1,0,FALSE
DENCM,2001,0,0,817,8320000000000,252,-0.4683084291607007,248,0.9409833444645267,19,cam,FALSE,5,0,1,FALSE,0,0,0,0,0,FALSE
DENTA,2001,0,0,310,21500000000000,252,0.056760532221027726,248,0.4022787062120219,53,paper products,FALSE,11,6,0,TRUE,2,19866535.803063028,25959030,0,0,TRUE
DERIM,2001,0,1,67,7500000000000,252,0.6428853457790543,248,0.08167803101426879,23,deri isleri tekstil,TRUE,1,0,1,FALSE,0,0,0,1,0,FALSE
DEVA,2001,0,1,826,120000000000000,252,0.2635845208727219,248,0.2311117209633875,26,ecza,FALSE,2,1,1,TRUE,0,0,0,1,0,FALSE
DITAS,2001,0,1,580,6552000000000,252,-0.35139788683788853,248,0.11091811159432852,1,Araba,FALSE,9,1,1,TRUE,0,0,0,1,1,FALSE
DMRYO,2001,0,1,3,405000000000,252,-0.42488319396526597,248,0.7956627440855404,5,GYOlar fln,FALSE,2,0,1,FALSE,0,0,0,1,1,FALSE
DMSAS,2001,0,0,567,6000000000000,252,-0.17904823144898607,248,0.6451379613735857,22,demir dokum,FALSE,4,0,1,FALSE,0,0,0,0,0,FALSE
DOBUR,2001,0,1,416,140625000000000,252,-0.2657031657330081,248,-0.09090427592749337,6,Gazete dagitanlar,TRUE,1,0,1,FALSE,1,1274994.231984141,1889000,1,0,TRUE
DOGUB,2001,0,1,137,43747200000000,246,-1.0930637885780368,243,-0.8469889891619861,20,cimento,FALSE,18,6,0,TRUE,0,0,0,1,1,FALSE
DOHOL,2001,0,1,91,312e13,252,-0.2706261943837003,248,-0.15378489865176492,8,Holdingler ve yatirim sirketleri,FALSE,17,2,0,TRUE,0,0,0,1,0,FALSE
DOKTS,2001,0,1,1538,65280000000000,252,-0.2876820724517818,248,0.6929412017750322,22,demir dokum,TRUE,4,0,1,FALSE,0,0,0,1,0,FALSE
DUROF,2001,0,1,127,40000000000000,252,-0.3327057538257359,248,0.20909970486656382,53,paper products,FALSE,11,6,0,TRUE,0,0,0,1,0,FALSE
